Date,Open,High,Low,Close,Adj Close,Volume
20-11-2015,16200,16460,16099.2002,16416.90039,15840.01367,44525
23-11-2015,16500,16795.5,16174,16756.30078,16167.48633,47488
24-11-2015,16798.90039,16799,16602,16650.19922,16065.11523,36972
26-11-2015,16651.09961,16729.69922,16250.2002,16485.59961,15906.29883,69766
27-11-2015,16525.09961,17050,16510,16596.40039,16013.20606,67722
30-11-2015,16690,16861.09961,16598.09961,16728.90039,16141.05078,59467
01-12-2015,16877,16879.80078,16204.90039,16237.5,15666.91699,61435
02-12-2015,16380,16500,16083.90039,16360.7002,15785.78906,43255
03-12-2015,16330,16765,16243.5,16692.30078,16105.73633,82818
04-12-2015,16590,16679.80078,16360,16428.90039,15851.5918,36679
07-12-2015,16460,16575,16201,16230.79981,15660.45215,21383
08-12-2015,16229,16530,16177.09961,16307.09961,15734.07031,25507
09-12-2015,16300,16370.29981,15658.5,15728.09961,15175.41797,46466
10-12-2015,15884.79981,16100,15680.2002,16039.79981,15476.16504,43836
11-12-2015,16050,16100,15450,15560.79981,15013.99609,61454
14-12-2015,15350,15575,15100,15366.5,14826.52441,65944
15-12-2015,15399,15925,15270,15862,15304.61133,41885
16-12-2015,15900,16280,15900,16063.79981,15499.32129,38232
17-12-2015,16140,16380,15990,16277.09961,15705.125,30970
18-12-2015,16216,16270.2002,15945.2002,16160.29981,15592.42969,111888
21-12-2015,16100.09961,16332.40039,15969.90039,16031,15467.67481,37808
22-12-2015,16100,16190,16010,16075.79981,15510.90039,16596
23-12-2015,16175.79981,16240,16010.2002,16189.79981,15620.89356,17287
24-12-2015,16201,16300,16114.5,16172.2002,15603.91309,12304
28-12-2015,16198.90039,16650,16198,16598.59961,16015.3291,38140
29-12-2015,16601,16735.19922,16508,16703.09961,16116.15723,27763
30-12-2015,16699,16703,16439.80078,16529.80078,15948.94629,28898
31-12-2015,16590,16920,16541.90039,16855.59961,16263.29688,34039
01-01-2016,16879,17689.59961,16772.69922,17370.80078,16760.39453,59966
04-01-2016,17519.90039,17974.90039,17440.09961,17495.30078,16880.51953,91743
05-01-2016,17575,17771.19922,17110.90039,17159.90039,16556.9043,56349
06-01-2016,17287,17614.90039,17220,17525.09961,16909.27148,48794
07-01-2016,17390,17448.30078,16919.5,17035.69922,16437.06641,49624
08-01-2016,17060,17480,17060,17241.40039,16635.53906,28252
11-01-2016,17160,17410,16903,17239.09961,16633.32031,30291
12-01-2016,17399.80078,17400,16980.90039,17066.80078,16467.07617,29690
13-01-2016,17288,17288,16674.69922,17062.69922,16463.11914,45070
14-01-2016,16890,17095.19922,16749.90039,16988,16391.04492,37067
15-01-2016,17010,17188,16051,16240.79981,15670.10059,33970
18-01-2016,16247.29981,16277,15250,15459.5,14916.25586,48522
19-01-2016,15450,15911.40039,14800,15823.79981,15267.75391,62933
20-01-2016,15601,15735.5,15030,15538.79981,14992.76953,43884
21-01-2016,15788.79981,15911.90039,15380,15552.2002,15005.69922,45859
22-01-2016,15885,16583.09961,15705.09961,16472.40039,15893.5625,55039
25-01-2016,16777.5,16777.5,16355.5,16416.19922,15839.33691,22832
27-01-2016,16454,16476.69922,16112,16232.09961,15661.70606,26550
28-01-2016,16232,16288,15889,15959,15398.20508,37067
29-01-2016,16000,16650.90039,15844.09961,16546.59961,15965.15527,57402
01-02-2016,16800,17109,16600.19922,17073.80078,16473.83008,43914
02-02-2016,17199,17397,17002,17197.09961,16592.79883,49134
03-02-2016,17010,17218,16617.40039,16754.19922,16165.45996,64166
04-02-2016,16901,17297,16750,16894.30078,16300.6377,46813
05-02-2016,17060,18450,16898.40039,18119.19922,17482.49414,216944
08-02-2016,18374,18888.69922,18230,18384.80078,17738.76367,103277
09-02-2016,18200,18368.69922,17977.59961,18175.80078,17537.10742,36583
10-02-2016,18137,18231.5,17810,17909.90039,17280.54688,48806
11-02-2016,17750,18000,17562.19922,17619.30078,17000.16211,125878
12-02-2016,17720,18250,17397.80078,17993.69922,17361.4043,81774
15-02-2016,18275.30078,18900,18275.30078,18772.19922,18112.54883,56482
16-02-2016,18900,18910.90039,18636,18690.30078,18033.52539,85974
17-02-2016,18700,19250,18519,18802.5,18141.7832,182056
18-02-2016,18999.90039,18999.90039,18523.59961,18694.59961,18037.67383,60123
19-02-2016,18550,18898.90039,18223.59961,18626.40039,17971.875,28356
22-02-2016,18798,19000,18675.09961,18918.69922,18253.90039,25491
23-02-2016,19101,19194.90039,18900,19003.80078,18336.01172,47605
24-02-2016,18937.19922,19420,18777.30078,19094.69922,18423.71289,38130
25-02-2016,19049.19922,19189.80078,18653,18888.80078,18225.05273,71703
26-02-2016,19001,19160.80078,18790.19922,18885.59961,18221.96094,43518
29-02-2016,18820,19400,18450.30078,18900.59961,18236.43555,53194
01-03-2016,18950,19360,18900,19184.30078,18510.16797,79542
02-03-2016,19500,19500,19223.19922,19321.90039,18642.93164,73864
03-03-2016,19430,19431,19252,19328.40039,18649.20313,45045
04-03-2016,19400,19400,19101,19258.5,18581.75977,23201
08-03-2016,19200,19995,19150,19802.09961,19106.25781,103545
09-03-2016,19836,20272.5,19777.40039,19933.80078,19233.33008,79969
10-03-2016,19950,20010,19700.19922,19799.90039,19104.13672,94239
11-03-2016,19820,20127.80078,19715,20004,19301.06445,47331
14-03-2016,20200,20250,19800,19849.80078,19152.2832,72891
15-03-2016,19874.80078,19874.80078,19461,19548.30078,18861.37695,135959
16-03-2016,19540.90039,19540.90039,18655,18693.40039,18036.51758,94011
17-03-2016,18780,18800,17995,18036.19922,17402.41211,93859
18-03-2016,18051,18494,17895,18413.40039,17766.35938,73659
21-03-2016,18564,18600,18180,18356.30078,17711.26367,45715
22-03-2016,18500,18500,18002,18236.69922,17692.24609,35649
23-03-2016,18299,18699.80078,18003,18554.09961,18000.17188,45827
28-03-2016,18597,18654.5,18330,18410.30078,17860.66602,28647
29-03-2016,18450,18750,18181.09961,18633.40039,18077.10352,40170
30-03-2016,18799.80078,18833,18533.40039,18736.80078,18177.41797,54147
31-03-2016,18825,19350,18549.40039,19180.59961,18607.9668,163329
01-04-2016,19080.59961,19450,18910.80078,19254.09961,18679.27344,80018
04-04-2016,19384,19571,19285.09961,19503.90039,18921.61719,50596
05-04-2016,19400,19448.90039,18642.09961,18735.5,18176.15625,48652
06-04-2016,18834,19225.40039,18635.5,19179.80078,18607.19141,33880
07-04-2016,19150,19197.90039,18779.80078,18884.09961,18320.32031,20678
08-04-2016,18935,19290.80078,18805.09961,19181.19922,18608.54883,25630
11-04-2016,19160,19425,19000,19388.90039,18810.05078,28504
12-04-2016,19320,19600,19311,19557.80078,18973.90625,54241
13-04-2016,19657.80078,19968,19557.80078,19896.30078,19302.30078,85559
18-04-2016,19917.19922,20600,19917.19922,20268.30078,19663.19922,54538
20-04-2016,20330.09961,20579.19922,20250.09961,20511.19922,19898.84375,51992
21-04-2016,20530,20699.80078,20200,20328.80078,19721.88867,36260
22-04-2016,20229,20374.80078,20101,20169.90039,19567.73242,24141
25-04-2016,20190,20190,19909.90039,19945.40039,19349.9375,29389
26-04-2016,19945,20325,19850,20148.40039,19546.875,51001
27-04-2016,20168.69922,20200.80078,20060,20114.30078,19513.79297,28384
28-04-2016,20199,20373.40039,20070,20292.90039,19687.06055,45921
29-04-2016,20289,20289.90039,19950.09961,20035,19436.85742,30418
02-05-2016,19984.90039,20130,19800,19854.30078,19261.55859,32622
03-05-2016,19964,20279.90039,19800,19981.5,19384.95703,39406
04-05-2016,19999.90039,20088.59961,19608.09961,19760.80078,19170.8457,25545
05-05-2016,19870,20000,19214.59961,19686.69922,19098.95703,152412
06-05-2016,19768.69922,20349,19620,20215.90039,19612.36133,62830
09-05-2016,20399.59961,20500,20280.59961,20483.19922,19871.67969,36800
10-05-2016,20499,20499,20079.19922,20239.19922,19634.96484,41324
11-05-2016,20100,20160,19908.40039,19976.80078,19380.39648,20679
12-05-2016,20004,20244,19701,19753.09961,19163.375,63011
13-05-2016,18900.09961,19553.59961,18380,18992.80078,18425.77734,1431668
16-05-2016,19150,19210,18850,19063.19922,18494.07227,50457
17-05-2016,19101,19163.19922,18555.19922,18601.69922,18046.35156,49476
18-05-2016,18509,18817.80078,18321.19922,18720,18161.11914,48024
19-05-2016,18750,18762.80078,18100,18200.69922,17657.32422,38027
20-05-2016,18260,18350,18125,18280.69922,17734.93359,58713
23-05-2016,18380,18440,18200,18268.09961,17722.71094,28228
